title,genre,year
Lost and Love,Drama,2015
The Last Witch Hunter,Action,2015
Green Room,Horror,2015
Burnt,Comedy,2015
The Good Dinosaur,Animation,2015
Far from the Madding Crowd,Drama,2015
The Invitation,Drama,2015
The Gift,Drama,2015
Point Break,Action,2015
Get Hard,Comedy,2015
Hitman: Agent 47,Action,2015
Entourage,Comedy,2015
Steve Jobs,Biography,2015
Scouts Guide to the Zombie Apocalypse,Action,2015
Hardcore Henry,Action,2015
Joy,Biography,2015
Masterminds,Biography,2015
Brooklyn,Drama,2015
Youth,Comedy,2015
Self/less,Action,2015
Ted 2,Comedy,2015
Pan,Adventure,2015
Pixels,Action,2015
Demolition,Comedy,2015
Macbeth,Drama,2015
Daddy's Home,Comedy,2015
Run All Night,Action,2015
Mr. Right,Action,2015
Magic Mike XXL,Comedy,2015
The DUFF,Comedy,2015
Trumbo,Biography,2015
Hotel Transylvania 2,Animation,2015
Knight of Cups,Drama,2015
The Stanford Prison Experiment,Biography,2015
The Longest Ride,Drama,2015
Victor Frankenstein,Drama,2015
Insidious: Chapter 3,Horror,2015
Goosebumps,Adventure,2015
Aloha,Comedy,2015
Baahubali: The Beginning,Action,2015
A Bigger Splash,Drama,2015
The Wedding Ringer,Comedy,2015
Sisters,Comedy,2015
Secret in Their Eyes,Crime,2015
Irrational Man,Comedy,2015
Wild Card,Action,2015
Paper Towns,Adventure,2015
The Lady in the Van,Biography,2015
The SpongeBob Movie: Sponge Out of Water,Animation,2015
Child 44,Crime,2015
The Wave,Action,2015
A Man Called Ove,Comedy,2015
Beasts of No Nation,Drama,2015
Me and Earl and the Dying Girl,Comedy,2015
Sleeping with Other People,Comedy,2015
Concussion,Biography,2015
The Diary of a Teenage Girl,Comedy,2015
Mustang,Drama,2015
The Walk,Action,2015
Tangerine,Comedy,2015
A Walk in the Woods,Adventure,2015
Sinister 2,Horror,2015
Summertime,Drama,2015
Anomalisa,Animation,2015
The Blackcoat's Daughter,Horror,2015
Mississippi Grind,Comedy,2015
Drishyam,Crime,2015
Attack on Titan Part 1,Action,2015
Woman in Gold,Biography,2015
Eddie the Eagle,Biography,2015
Eye in the Sky,Action,2015
The Second Best Exotic Marigold Hotel,Comedy,2015
Tumbledown,Comedy,2015
Poltergeist,Horror,2015
The Meddler,Comedy,2015
We Are Your Friends,Drama,2015
Into the Forest,Drama,2015
Grandma,Comedy,2015
Bajirao Mastani,Action,2015
By the Sea,Drama,2015
Mortdecai,Action,2015
I'll See You in My Dreams,Comedy,2015
Maggie,Drama,2015
Project Almanac,Drama,2015
Regression,Crime,2015
True Story,Biography,2015
The Man Who Knew Infinity,Biography,2015
The Transporter Refueled,Action,2015
Z for Zachariah,Drama,2015
Equals,Drama,2015
Dope,Adventure,2015
Land of Mine,Drama,2015
Hot Pursuit,Action,2015
Krampus,Comedy,2015
Bajrangi Bhaijaan,Action,2015
The Lure,Drama,2015
The Gunman,Action,2015
The Night Before,Comedy,2015
90 Minutes in Heaven,Drama,2015
Tale of Tales,Drama,2015
Ip Man 3,Action,2015
"McFarland, USA",Biography,2015
Strange Magic,Animation,2015
The Peanuts Movie,Animation,2015
Rock the Kasbah,Comedy,2015
The Sea of Trees,Drama,2015
Alvin and the Chipmunks: The Road Chip,Animation,2015
The Lazarus Effect,Horror,2015
Love the Coopers,Comedy,2015
The 33,Biography,2015
The Little Prince,Animation,2015
Louder Than Bombs,Drama,2015
The Gallows,Horror,2015
The Ones Below,Drama,2015
Southbound,Horror,2015
Men & Chicken,Comedy,2015
Hyena Road,Action,2015
Slow West,Action,2015
The End of the Tour,Biography,2015
Cop Car,Crime,2015
The Daughter,Drama,2015
Jem and the Holograms,Adventure,2015
Cemetery of Splendor,Drama,2015
Captive,Action,2015
Our Brand Is Crisis,Comedy,2015
Unfinished Business,Comedy,2015
Hot Tub Time Machine 2,Comedy,2015
Turbo Kid,Action,2015
The Overnight,Comedy,2015
"Hello, My Name Is Doris",Comedy,2015
Ricki and the Flash,Comedy,2015
Danny Collins,Biography,2015
Son of Saul,Drama,2015
Mr. Holmes,Drama,2015
Empire of Lust,Action,2015
Paul Blart: Mall Cop 2,Action,2015
Remember,Drama,2015
War Room,Drama,2015
Dragon Blade,Action,2015
45 Years,Drama,2015
Mother's Day,Comedy,2016
Suicide Squad,Action,2016
The Magnificent Seven,Action,2016
Captain America: Civil War,Action,2016
Warcraft,Action,2016
Deadpool,Action,2016
Doctor Strange,Action,2016
Split,Horror,2016
Me Before You,Drama,2016
Don't Breathe,Crime,2016
Lady Macbeth,Drama,2016
Moana,Animation,2016
Arrival,Drama,2016
X-Men: Apocalypse,Action,2016
Captain Fantastic,Comedy,2016
Star Trek Beyond,Action,2016
Sing,Animation,2016
La La Land,Comedy,2016
The Conjuring 2,Horror,2016
Passengers,Drama,2016
Zootopia,Animation,2016
The Huntsman: Winter's War,Action,2016
Hacksaw Ridge,Biography,2016
The Handmaiden,Drama,2016
13 Hours,Action,2016
Nocturnal Animals,Drama,2016
Rogue One: A Star Wars Story,Action,2016
Batman v Superman: Dawn of Justice,Action,2016
Your Name.,Animation,2016
Kung Fu Panda 3,Animation,2016
The Nice Guys,Action,2016
Independence Day: Resurgence,Action,2016
Raw,Drama,2016
Miss Peregrine's Home for Peculiar Children,Adventure,2016
Fantastic Beasts and Where to Find Them,Adventure,2016
Train to Busan,Action,2016
Resident Evil: The Final Chapter,Action,2016
Criminal,Action,2016
Underworld: Blood Wars,Action,2016
The Shallows,Action,2016
Hidden Figures,Biography,2016
Sausage Party,Animation,2016
The Girl on the Train,Crime,2016
Hell or High Water,Action,2016
The Purge: Election Year,Action,2016
Ghostbusters,Action,2016
The Accountant,Action,2016
The Neon Demon,Horror,2016
Moonlight,Drama,2016
Jason Bourne,Action,2016
Manchester by the Sea,Drama,2016
Central Intelligence,Action,2016
War Dogs,Biography,2016
The Legend of Tarzan,Action,2016
Silence,Drama,2016
American Honey,Adventure,2016
Gods of Egypt,Action,2016
Hunt for the Wilderpeople,Adventure,2016
The Founder,Biography,2016
Inferno,Action,2016
Now You See Me 2,Action,2016
Miss Sloane,Drama,2016
The Jungle Book,Adventure,2016
10 Cloverfield Lane,Action,2016
The Lost City of Z,Biography,2016
Finding Dory,Animation,2016
Lion,Biography,2016
Lights Out,Drama,2016
Meet the Blacks,Comedy,2016
Allied,Action,2016
Jack Reacher: Never Go Back,Action,2016
Bridget Jones's Baby,Comedy,2016
How to Be Single,Comedy,2016
Snowden,Biography,2016
Dangal,Action,2016
The Bad Batch,Action,2016
Triple 9,Action,2016
Deepwater Horizon,Action,2016
The Choice,Drama,2016
Sully,Biography,2016
Morgan,Action,2016
Pride and Prejudice and Zombies,Action,2016
The Infiltrator,Biography,2016
The Edge of Seventeen,Comedy,2016
A Cure for Wellness,Drama,2016
London Has Fallen,Action,2016
Dirty Grandpa,Comedy,2016
"Hail, Caesar!",Comedy,2016
The 5th Wave,Action,2016
Trolls,Animation,2016
Allegiant,Action,2016
Paterson,Comedy,2016
Swiss Army Man,Comedy,2016
The Great Wall,Action,2016
Mike and Dave Need Wedding Dates,Comedy,2016
Bad Moms,Comedy,2016
Collateral Beauty,Drama,2016
The Boy,Horror,2016
Fences,Drama,2016
Alice Through the Looking Glass,Adventure,2016
The Brothers Grimsby,Action,2016
Ice Age: Collision Course,Animation,2016
Patriots Day,Action,2016
Keeping Up with the Joneses,Action,2016
Genius,Biography,2016
The Secret Life of Pets,Animation,2016
Popstar: Never Stop Never Stopping,Comedy,2016
Goldstone,Crime,2016
20th Century Women,Comedy,2016
Assassin's Creed,Action,2016
Teenage Mutant Ninja Turtles: Out of the Shadows,Action,2016
White Girl,Crime,2016
Everybody Wants Some!!,Comedy,2016
The Take,Action,2016
The Finest Hours,Action,2016
Greater,Biography,2016
The Love Witch,Comedy,2016
The Belko Experiment,Horror,2016
The BFG,Adventure,2016
Zoolander 2,Action,2016
Midnight Special,Drama,2016
The Angry Birds Movie,Animation,2016
Live by Night,Action,2016
Nerve,Action,2016
Mechanic: Resurrection,Action,2016
Sing Street,Comedy,2016
The Light Between Oceans,Drama,2016
Shin Godzilla,Action,2016
Why Him?,Comedy,2016
Miracles from Heaven,Biography,2016
Colossal,Comedy,2016
Free Fire,Action,2016
The Void,Horror,2016
The Exception,Drama,2016
Neighbors 2: Sorority Rising,Comedy,2016
Ben-Hur,Action,2016
Free State of Jones,Action,2016
Jackie,Biography,2016
Gold,Crime,2016
Pete's Dragon,Action,2016
31,Horror,2016
Keanu,Action,2016
Goat,Drama,2016
Storks,Animation,2016
A Monster Calls,Adventure,2016
Anthropoid,Action,2016
Kubo and the Two Strings,Animation,2016
Café Society,Comedy,2016
Blair Witch,Horror,2016
The Salesman,Drama,2016
In a Valley of Violence,Action,2016
Ratchet & Clank,Animation,2016
Risen,Action,2016
Rules Don't Apply,Comedy,2016
Office Christmas Party,Comedy,2016
Better Watch Out,Comedy,2016
Florence Foster Jenkins,Biography,2016
Batman: The Killing Joke,Animation,2016
Leap!,Animation,2016
The Untamed,Drama,2016
A Hologram for the King,Comedy,2016
Ouija: Origin of Evil,Drama,2016
All I See Is You,Drama,2016
The Forest,Horror,2016
Money Monster,Crime,2016
Monster Trucks,Animation,2016
The Hollars,Comedy,2016
Fifty Shades of Black,Comedy,2016
Toni Erdmann,Comedy,2016
Their Finest,Comedy,2016
My Big Fat Greek Wedding 2,Comedy,2016
Billy Lynn's Long Halftime Walk,Action,2016
Personal Shopper,Drama,2016
Our Kind of Traitor,Crime,2016
Love & Friendship,Comedy,2016
Bleed for This,Biography,2016
Whiskey Tango Foxtrot,Biography,2016
Loving,Biography,2016
"I, Daniel Blake",Drama,2016
Sanam Teri Kasam,Drama,2016
Pet,Horror,2016
Kingsglaive: Final Fantasy XV,Animation,2016
Mr. Church,Comedy,2016
Hands of Stone,Biography,2016
Ae Dil Hai Mushkil,Drama,2016
Denial,Biography,2016
Carrie Pilby,Comedy,2016
Ride Along 2,Action,2016
Pink,Crime,2016
Under the Shadow,Drama,2016
Rock Dog,Animation,2016
Race,Biography,2016
A United Kingdom,Biography,2016
Julieta,Drama,2016
American Pastoral,Crime,2016
Buster's Mal Heart,Crime,2016
Complete Unknown,Drama,2016
This Beautiful Fantastic,Comedy,2016
Incarnate,Horror,2016
The Innocents,Drama,2016
Thor: Ragnarok,Action,2017
Darkest Hour,Biography,2017
The Hitman's Bodyguard,Action,2017
It,Horror,2017
Spider-Man: Homecoming,Action,2017
Blade Runner 2049,Action,2017
Guardians of the Galaxy Vol. 2,Action,2017
The Greatest Showman,Biography,2017
Jumanji: Welcome to the Jungle,Action,2017
Baywatch,Action,2017
Call Me by Your Name,Drama,2017
Home Again,Comedy,2017
The Fate of the Furious,Action,2017
Get Out,Horror,2017
Dunkirk,Action,2017
Coco,Animation,2017
Baby Driver,Action,2017
The Boss Baby,Animation,2017
Logan,Action,2017
Wonder Woman,Action,2017
Alien: Covenant,Horror,2017
John Wick: Chapter 2,Action,2017
Wonder,Drama,2017
Justice League,Action,2017
Mother!,Drama,2017
Pirates of the Caribbean: Dead Men Tell No Tales,Action,2017
The Shape of Water,Adventure,2017
Disobedience,Drama,2017
Kong: Skull Island,Action,2017
Beauty and the Beast,Family,2017
Kingsman: The Golden Circle,Action,2017
"Three Billboards Outside Ebbing, Missouri",Comedy,2017
Star Wars: Episode VIII - The Last Jedi,Action,2017
Beast,Crime,2017
"I, Tonya",Biography,2017
Atomic Blonde,Action,2017
Wind River,Crime,2017
Murder on the Orient Express,Crime,2017
King Arthur: Legend of the Sword,Action,2017
Lady Bird,Comedy,2017
The Killing of a Sacred Deer,Drama,2017
Logan Lucky,Comedy,2017
Fifty Shades Darker,Drama,2017
Happy Death Day,Comedy,2017
Transformers: The Last Knight,Action,2017
Good Time,Crime,2017
Ghost in the Shell,Action,2017
Hampstead,Comedy,2017
Molly's Game,Biography,2017
Hostiles,Drama,2017
Valerian and the City of a Thousand Planets,Action,2017
The Dark Tower,Action,2017
Pitch Perfect 3,Comedy,2017
American Assassin,Action,2017
You Were Never Really Here,Crime,2017
The Florida Project,Drama,2017
Life,Horror,2017
The Death of Stalin,Comedy,2017
Gifted,Drama,2017
Phantom Thread,Drama,2017
The Upside,Comedy,2017
Berlin Syndrome,Drama,2017
Annabelle: Creation,Horror,2017
American Made,Action,2017
War for the Planet of the Apes,Action,2017
Geostorm,Action,2017
The Circle,Drama,2017
Cars 3,Animation,2017
Rough Night,Comedy,2017
xXx: Return of Xander Cage,Action,2017
The Mummy,Action,2017
CHIPS,Action,2017
Ferdinand,Animation,2017
Only the Brave,Action,2017
The Beguiled,Drama,2017
The Glass Castle,Biography,2017
The Lego Batman Movie,Animation,2017
Papillon,Adventure,2017
The Big Sick,Comedy,2017
The Endless,Drama,2017
Thoroughbreds,Comedy,2017
The Foreigner,Action,2017
Revenge,Action,2017
Jigsaw,Crime,2017
The Snowman,Crime,2017
The Disaster Artist,Biography,2017
47 Meters Down,Adventure,2017
The Post,Drama,2017
"Everything, Everything",Drama,2017
A Ghost Story,Drama,2017
Sweet Virginia,Action,2017
Power Rangers,Action,2017
Lucky,Comedy,2017
All the Money in the World,Biography,2017
Suburbicon,Comedy,2017
The Wife,Drama,2017
It Comes at Night,Horror,2017
Despicable Me 3,Animation,2017
Going in Style,Comedy,2017
Downsizing,Drama,2017
Before I Fall,Drama,2017
Wonder Wheel,Drama,2017
The Emoji Movie,Animation,2017
Ingrid Goes West,Comedy,2017
Unforgettable,Drama,2017
Paddington 2,Animation,2017
Girls Trip,Adventure,2017
Loving Vincent,Animation,2017
The Space Between Us,Drama,2017
Double Lover,Drama,2017
The Mountain Between Us,Action,2017
T2 Trainspotting,Drama,2017
The Square,Comedy,2017
The Hero,Drama,2017
Battle of the Sexes,Biography,2017
God's Own Country,Drama,2017
The Book of Henry,Crime,2017
Borg vs. McEnroe,Biography,2017
Daddy's Home 2,Comedy,2017
Mark Felt: The Man Who Brought Down the White House,Biography,2017
A Dog's Purpose,Adventure,2017
Columbus,Drama,2017
The Little Hours,Comedy,2017
The Shack,Drama,2017
Thelma,Drama,2017
Flatliners,Drama,2017
Rings,Drama,2017
I Do... Until I Don't,Comedy,2017
Professor Marston & the Wonder Women,Biography,2017
The Rider,Drama,2017
First Reformed,Drama,2017
The Lego Ninjago Movie,Animation,2017
My Friend Dahmer,Biography,2017
The House,Comedy,2017
Marrowbone,Drama,2017
The Zookeeper's Wife,Biography,2017
Flower,Comedy,2017
Song to Song,Drama,2017
Detroit,Crime,2017
Last Flag Flying,Comedy,2017
Megan Leavey,Biography,2017
All Eyez on Me,Biography,2017
Sleepless,Action,2017
The Captain,Drama,2017
Tulip Fever,Drama,2017
Stronger,Biography,2017
Jeepers Creepers III,Horror,2017
My Cousin Rachel,Drama,2017
Baahubali 2: The Conclusion,Action,2017
Breathe,Biography,2017
The Only Living Boy in New York,Drama,2017
A Taxi Driver,Action,2017
Brad's Status,Comedy,2017
American Satan,Drama,2017
Smurfs: The Lost Village,Animation,2017
Gook,Drama,2017
Wonderstruck,Adventure,2017
In the Fade,Crime,2017
Snatched,Action,2017
"Roman J. Israel, Esq.",Crime,2017
Victoria & Abdul,Biography,2017
Fist Fight,Comedy,2017
The Wall,Action,2017
How to Be a Latin Lover,Comedy,2017
The Leisure Seeker,Adventure,2017
Same Kind of Different as Me,Biography,2017
My Little Pony: The Movie,Animation,2017
Goodbye Christopher Robin,Biography,2017
Table 19,Comedy,2017
Father Figures,Comedy,2017
Kidnap,Action,2017
Diary of a Wimpy Kid: The Long Haul,Animation,2017
Ghost Stories,Drama,2017
Churchill,Biography,2017
Beach Rats,Drama,2017
The Bookshop,Drama,2017
Mary Shelley,Biography,2017
A Bad Moms Christmas,Comedy,2017
Loveless,Drama,2017
Captain Underpants: The First Epic Movie,Animation,2017
Beatriz at Dinner,Comedy,2017
Wish Upon,Drama,2017
Super Dark Times,Crime,2017
Blade of the Immortal,Action,2017
Journey's End,Drama,2017
Godard Mon Amour,Biography,2017
Marshall,Biography,2017
BPM (Beats Per Minute),Drama,2017
Lean on Pete,Adventure,2017
Memoir of a Murderer,Action,2017
Take Me,Comedy,2017
The Last Movie Star,Drama,2017
On Chesil Beach,Drama,2017
Breath,Adventure,2017
The Villainess,Action,2017
How to Talk to Girls at Parties,Comedy,2017
Amityville: The Awakening,Horror,2017
The Resurrection of Gavin Stone,Comedy,2017
The Bye Bye Man,Drama,2017
Along With the Gods: The Two Worlds,Action,2017
A Quiet Place,Drama,2018
Avengers: Infinity War,Action,2018
Deadpool 2,Action,2018
Bohemian Rhapsody,Biography,2018
Black Panther,Action,2018
Hereditary,Drama,2018
A Simple Favor,Comedy,2018
Aquaman,Action,2018
Ready Player One,Action,2018
Spider-Man: Into the Spider-Verse,Animation,2018
Mission: Impossible - Fallout,Action,2018
Venom,Action,2018
Green Book,Biography,2018
Crazy Rich Asians,Comedy,2018
Ant-Man and the Wasp,Action,2018
BlacKkKlansman,Biography,2018
The Predator,Action,2018
White Boy Rick,Crime,2018
Solo: A Star Wars Story,Action,2018
Midnight Sun,Drama,2018
Under the Silver Lake,Crime,2018
Den of Thieves,Action,2018
Annihilation,Adventure,2018
Red Sparrow,Action,2018
A Star Is Born,Drama,2018
Mamma Mia! Here We Go Again,Comedy,2018
Death Wish,Action,2018
Instant Family,Comedy,2018
Jurassic World: Fallen Kingdom,Action,2018
Eighth Grade,Comedy,2018
Ocean's Eight,Action,2018
Suspiria,Fantasy,2018
The Favourite,Biography,2018
The Meg,Action,2018
Mandy,Horror,2018
Sicario: Day of the Soldado,Action,2018
Fifty Shades Freed,Drama,2018
Halloween,Crime,2018
Incredibles 2,Animation,2018
The First Purge,Action,2018
The House That Jack Built,Crime,2018
Ophelia,Drama,2018
The Nun,Horror,2018
Charlie Says,Biography,2018
The Equalizer 2,Action,2018
Climax,Drama,2018
The Commuter,Action,2018
Game Night,Action,2018
Red Joan,Biography,2018
Tag,Action,2018
The Hate U Give,Crime,2018
Bad Times at the El Royale,Crime,2018
Isle of Dogs,Animation,2018
Fantastic Beasts: The Crimes of Grindelwald,Adventure,2018
Hunter Killer,Action,2018
The Mule,Crime,2018
The Clovehitch Killer,Crime,2018
Robin Hood,Action,2018
Beautiful Boy,Biography,2018
Capharnaüm,Drama,2018
Adrift,Action,2018
"Love, Simon",Comedy,2018
Mary Poppins Returns,Comedy,2018
Leave No Trace,Adventure,2018
Bumblebee,Action,2018
Vice,Biography,2018
Hotel Transylvania 3: Summer Vacation,Animation,2018
Mile 22,Action,2018
Peter Rabbit,Animation,2018
12 Strong,Action,2018
The Spy Who Dumped Me,Action,2018
Upgrade,Action,2018
Mary Queen of Scots,Biography,2018
Ralph Breaks the Internet,Animation,2018
Overlord,Action,2018
Tomb Raider,Action,2018
The Girl in the Spider's Web,Action,2018
Mortal Engines,Action,2018
Maze Runner: The Death Cure,Action,2018
First Man,Biography,2018
Creed II,Drama,2018
Rampage,Action,2018
Everybody Knows,Crime,2018
Mid90s,Comedy,2018
Replicas,Drama,2018
Widows,Crime,2018
Burning,Drama,2018
Searching,Drama,2018
Life Itself,Drama,2018
Blockers,Comedy,2018
The Strangers: Prey at Night,Horror,2018
Peppermint,Action,2018
High Life,Adventure,2018
Every Day,Drama,2018
Operation Finale,Biography,2018
Shoplifters,Crime,2018
Blindspotting,Comedy,2018
The Sisters Brothers,Crime,2018
The Nightingale,Adventure,2018
Greta,Drama,2018
I Feel Pretty,Comedy,2018
Hotel Artemis,Action,2018
Slender Man,Horror,2018
Trial by Fire,Biography,2018
American Woman,Drama,2018
Book Club,Comedy,2018
Slaughterhouse Rulez,Action,2018
Sorry to Bother You,Comedy,2018
Pacific Rim: Uprising,Action,2018
Holmes & Watson,Comedy,2018
The Darkest Minds,Action,2018
Cold War,Drama,2018
Truth or Dare,Horror,2018
Alpha,Action,2018
At Eternity's Gate,Biography,2018
Overboard,Comedy,2018
Summer of 84,Drama,2018
Arctic,Adventure,2018
A Wrinkle in Time,Adventure,2018
London Fields,Crime,2018
Andhadhun,Crime,2018
Hotel Mumbai,Action,2018
Life of the Party,Comedy,2018
American Animals,Biography,2018
The House with a Clock in Its Walls,Comedy,2018
Brian Banks,Biography,2018
Gotti,Biography,2018
Christopher Robin,Adventure,2018
Destroyer,Action,2018
We Have Always Lived in the Castle,Drama,2018
The Miseducation of Cameron Post,Drama,2018
Insidious: The Last Key,Horror,2018
Mary Magdalene,Biography,2018
"Don't Worry, He Won't Get Far on Foot",Biography,2018
Can You Ever Forgive Me?,Biography,2018
Unsane,Drama,2018
Boy Erased,Biography,2018
Johnny English Strikes Again,Action,2018
Skyscraper,Action,2018
Wildlife,Drama,2018
The Old Man & the Gun,Biography,2018
Forever My Girl,Comedy,2018
On the Basis of Sex,Biography,2018
I Want to Eat Your Pancreas,Animation,2018
The Man Who Killed Don Quixote,Adventure,2018
